ensembl_id,MR10_unmod_1,MR11_unmod_2,MR12_unmod_3,MR1_NT_1,MR2_NT_2,MR3_NT_3,MR4_Amide3_1,MR5_Amide3_2,MR6_Amide3_3,MR7_GNA7_1,MR8_GNA7_2,MR9_GNA7_3,mean_nt,mean_unmod,mean_amide,mean_gna
ENSG00000002746,45.73941462774105,59.75012390347229,42.68815413606438,46.36802190985823,60.029571306774784,42.61671888137427,61.28928047244612,50.271270557647675,46.461233454690365,39.51039276925481,45.95060919966727,67.7079717086002,49.67143736600243,49.392564222425904,52.673928161594716,51.056324559174094
ENSG00000002822,22.402978593179288,47.80009912277783,27.070536769211554,23.749474636756656,25.921860337016383,27.52329761088755,18.484068713912322,17.09223198960021,20.04210070594486,11.090636566808367,21.273430185031142,21.08936823710498,25.731544194886865,32.42453816172289,18.539467136485797,17.817811662981498
ENSG00000002834,4694.357472712443,4708.3097635936165,4759.208598925616,4960.247416991176,5202.108077107551,4891.156339947726,4421.583805512185,4568.653068279021,4429.304256013815,4364.165489039093,4180.65449996232,4282.251718881632,5017.837278015485,4720.625278410559,4473.180376601674,4275.690569294348
ENSG00000002919,262.30154102847416,215.10044605250025,255.08775032526273,318.92151655073224,266.0401455641155,316.0739983701925,258.77696199477253,297.60592170127427,275.1233824179704,281.4249028827623,256.9830366351762,261.95215283983026,300.34522016168006,244.16324580207905,277.16875537133905,266.7866974525896
ENSG00000002933,15.868776503501994,22.192903164146852,27.070536769211554,27.142256727721893,23.19324345943571,24.85975268080166,20.429760157482043,24.130209867670885,30.974155636460242,24.260767489893304,27.22999063683986,13.319600991855777,25.065084289319756,21.710738812286802,25.17804188720439,21.60345303952965
ENSG00000003056,1720.3620644678929,1667.882030105498,1741.8849236496512,1245.1510273842418,1196.4985008191245,1297.1463809518293,1276.3735869817351,1184.3911343381792,1200.7040332016059,1796.6831238229554,1750.3778356243624,1622.7713875077623,1246.265303051732,1710.0430060743474,1220.4895848405067,1723.277448985027
ENSG00000003096,485.39786951888453,503.6081871864093,489.35201082805503,627.6646868285687,552.544917710086,682.7553504120169,596.3544274541186,634.4234344375137,599.44101202326,596.8148802513753,543.748875529396,567.1930089031919,620.9883183168905,492.78602251111624,610.0729579716308,569.2522548946544
ENSG00000003137,320.1759023941873,281.6791555449408,332.13466266840334,216.00712645812007,177.36009704274366,216.63498764698588,183.86784141733838,165.89519284023734,210.44205741242106,206.56310605680585,236.5605436575463,231.98305060815477,203.33407038261655,311.32990686917714,186.7350305566656,225.03556677416896
ENSG00000003147,28.00372324147411,42.678659931051634,36.44110718932325,21.487619909446497,34.1077109697584,18.644814510601243,29.185371653545776,25.135635278823838,25.508128171202554,17.329119635638072,21.273430185031142,29.9691022316755,24.74671512993538,35.70783012061633,26.609711701190722,22.85721735078157
ENSG00000003249,150.2866480625777,121.20739420418664,131.1879858815637,140.23499309322978,126.88068480750124,119.85952185386513,126.46994383203169,146.79211002833122,122.98561796829802,141.40561622680667,133.59714156199558,120.98637567602331,128.99173325153205,134.22734271610935,132.0825572762203,131.99637782160852
